position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID,PSNR_2,SSIM_2
Position0,VNIR,3.0463998318,0.0090320846,20.4421215057,0.8230046034,0.1406875551,2.52388417720795E-07,21.6601829529,0.9224774241
Position0,VNIR,3.0302724838,0.0089443037,20.4845333099,0.8239480853,0.1370968819,2.08881683647633E-05,21.696849823,0.9221042395
Position0,VNIR,3.0281481743,0.0086836871,20.6129608154,0.8254544139,0.1367780268,5.05940988659859E-06,21.8324661255,0.922426343
Position0,VNIR,3.0293681622,0.0088929785,20.5095272064,0.8244581223,0.1375034451,0.00000199,21.7297477722,0.9229205847
Position0,VNIR,3.0310065746,0.008705901,20.6018638611,0.8260231018,0.1361408383,7.15488567948341E-07,21.8182544708,0.923176825
Position0,VNIR,3.023170948,0.0085793147,20.6654758453,0.8270980716,0.1354681849,0.000000475,21.8818950653,0.9226676822
Position0,VNIR,3.0278980732,0.0085453345,20.6827087402,0.8275629878,0.1370361596,1.42236240208149E-06,21.901971817,0.9230594635
Position0,VNIR,3.015171051,0.008424243,20.7446937561,0.8291469812,0.1345066875,2.22914386540651E-05,21.9616699219,0.9236590862
Position0,VNIR,3.0135827065,0.0084573133,20.7276744843,0.8292027116,0.1337420642,9.545823559165E-06,21.9453525543,0.9233134985
Position0,VNIR,3.0159289837,0.0082704443,20.8247146606,0.830468297,0.1352995932,2.8940849006176E-07,22.0485229492,0.9234454036
Position0,VNIR,3.0113563538,0.0081612607,20.8824272156,0.8312636614,0.1293334514,1.95901375263929E-05,22.1018371582,0.922041297
Position0,VNIR,2.988368988,0.0080687627,20.931930542,0.8318297267,0.1314535141,4.42657619714737E-06,22.1556568146,0.9230172038
Position0,VNIR,2.9982802868,0.008037813,20.9486217499,0.8321278095,0.1312093288,2.06311233341694E-06,22.1757125854,0.9236841202
Position0,VNIR,2.9888825417,0.0078638038,21.0436725616,0.832616806,0.1307277828,3.17955855280161E-05,22.2641448975,0.9225544333
Position0,VNIR,3.0004029274,0.0079196431,21.0129432678,0.8322895169,0.1301528364,8.80332663655281E-07,22.2435779572,0.9221497774
Position0,VNIR,3.0217940807,0.0077740867,21.0935058594,0.832973659,0.1344557703,1.07190571725369E-05,22.3253326416,0.9223688841
Position0,VNIR,2.9881765842,0.0075978939,21.1930675507,0.8334329724,0.1292761564,9.94419679045677E-07,22.4254016876,0.9221364856
Position0,VNIR,3.0000545979,0.0076365606,21.1710205078,0.8321051002,0.13040483,0.000000953,22.4105072021,0.9214370251
Position0,VNIR,3.0250732899,0.0076037468,21.1897239685,0.8312804103,0.1344941705,0.000001227,22.4310951233,0.9206106067
Position0,VNIR,3.0275924206,0.0075596548,21.2149810791,0.8312690854,0.1317876428,9.38368029892445E-05,22.44972229,0.9217792749
Position0,VNIR,3.0262546539,0.0074059349,21.3042030334,0.8320851922,0.1332348883,5.15857245773077E-05,22.5491695404,0.9209882617
Position0,VNIR,3.0137786865,0.0071535753,21.4547710419,0.8329564929,0.1352776736,1.46476086229086E-05,22.7047920227,0.9208799601
Position0,VNIR,2.9950549603,0.007117155,21.4769363403,0.8329901099,0.1339255124,6.65686093270779E-06,22.7228469849,0.9205265045
Position0,VNIR,3.0145993233,0.0071910871,21.432056427,0.8312147856,0.1340876222,1.15816947072744E-05,22.685508728,0.9207808375
Position0,VNIR,3.0220706463,0.0070938678,21.4911689758,0.8306468725,0.1362586021,3.57627868652344E-07,22.7448730469,0.9210933447
Position0,VNIR,2.9816200733,0.0068719527,21.6291999817,0.8318940997,0.1360925287,0.000005726,22.8808574677,0.9203143716
Position0,VNIR,2.9822964668,0.0068767183,21.6261882782,0.8316999078,0.1361450553,5.07533550262451E-05,22.8850593567,0.9202313423
Position0,VNIR,3.008020401,0.0069078468,21.6065750122,0.8314353228,0.1372239739,1.32061541080475E-06,22.8643436432,0.9207693338
Position0,VNIR,2.9924793243,0.0068500568,21.6430587769,0.8317556381,0.1335650384,0.000017856,22.8925418854,0.9210504889
Position0,VNIR,3.0128934383,0.0068809292,21.6235313416,0.8309813738,0.1356084645,0.00003459,22.8764381409,0.9214066863
Position0,VNIR,3.0252015591,0.0069029173,21.6096725464,0.8305515051,0.1373331398,1.06499064713717E-05,22.8658103943,0.9204233885
Position0,VNIR,2.9957802296,0.0068958113,21.6141471863,0.8314458132,0.1334947646,5.45172952115536E-06,22.8656997681,0.9212924242
Position0,VNIR,3.0524604321,0.0074940007,21.2528629303,0.827172637,0.1361411959,1.29593536257744E-05,22.49177742,0.9207208157
Position0,VNIR,3.075274229,0.007701037,21.1345081329,0.8263181448,0.1373633593,3.97535040974617E-06,22.3712749481,0.9202222228
Position0,VNIR,3.0596473217,0.0078200828,21.0678882599,0.8259237409,0.1345224828,2.29254364967346E-05,22.2946548462,0.9216362834
Position0,VNIR,3.0606620312,0.0081608426,20.882648468,0.8242377639,0.1382929981,9.76352021098137E-06,22.1113605499,0.9213337898
Position0,VNIR,3.1071183681,0.0087056868,20.6019687653,0.8218025565,0.1406302452,3.61211132258177E-05,21.8270187378,0.9208706617
Position0,VNIR,3.0930562019,0.0089582894,20.4777507782,0.820768714,0.1376395524,3.57851386070251E-05,21.6948547363,0.92151016
Position0,VNIR,3.1535003185,0.009485798,20.2292613983,0.8174186945,0.141890198,3.38617246598005E-05,21.4380989075,0.9217890501
Position0,VNIR,3.1510536671,0.0096994601,20.1325244904,0.816847384,0.1418604553,1.64555385708809E-05,21.3391094208,0.9226159453
Position0,VNIR,3.1228473186,0.009529491,20.2093048096,0.8182500601,0.1386090666,5.56104350835085E-05,21.4150848389,0.9225574136
Position0,VNIR,3.1318917274,0.0092009148,20.3616905212,0.8197760582,0.1378377378,4.74497210234404E-05,21.5751838684,0.9230861664
Position0,VNIR,3.1234476566,0.009378436,20.2786941528,0.818705678,0.1398719847,5.70821575820446E-05,21.4873733521,0.9224638939
Position0,VNIR,3.1031267643,0.0094273379,20.2561092377,0.8191457987,0.137254253,2.27475538849831E-07,21.4623298645,0.9230636954
Position0,VNIR,3.1209182739,0.009224616,20.3505172729,0.8196879625,0.1382615268,5.62355853617191E-06,21.5623188019,0.9224109054
Position0,VNIR,3.1292514801,0.009294956,20.3175258636,0.8175177574,0.1427626461,4.82155010104179E-05,21.529006958,0.9226697087
Position0,VNIR,3.1150281429,0.0091510387,20.3852958679,0.8191029429,0.1377862543,3.27592715620995E-06,21.5945510864,0.9226416349
Position0,VNIR,3.1342256069,0.0093314257,20.3005199432,0.8175656796,0.1415552348,2.02632509171963E-06,21.510717392,0.9212002754
Position0,VNIR,3.1315476894,0.0092930337,20.3184242249,0.8179605603,0.14139238,3.5598874092102E-05,21.5298080444,0.9210028052
Position0,VNIR,3.0854952335,0.0089777596,20.4683208466,0.8204943538,0.1392155886,3.55173833668232E-05,21.6795330048,0.9211735725
Position0,VNIR,3.1068248749,0.0093550486,20.2895393372,0.8186495304,0.1413409114,0.0000089,21.4992446899,0.9214842916
Position0,VNIR,3.1046087742,0.0094475579,20.2468032837,0.8191469908,0.1414308846,4.66278288513422E-05,21.4562988281,0.9216183424
Position0,VNIR,3.0990941525,0.0093297577,20.3012962341,0.8199350238,0.1385665387,3.31690534949303E-06,21.5056591034,0.9216873646
Position0,VNIR,3.085160017,0.0091062682,20.4065971375,0.8218531609,0.1406991333,7.32485204935074E-07,21.6204872131,0.9220873117
Position0,VNIR,3.0707294941,0.009155252,20.3832988739,0.8222392797,0.1388456374,3.0924566090107E-06,21.5942764282,0.9223586917
Position0,VNIR,3.0125279427,0.0088850036,20.5134239197,0.824909389,0.1339119375,2.0456500351429E-06,21.7247962952,0.9229474664
Position0,VNIR,3.022818327,0.0088740997,20.5187587738,0.8249247074,0.1356108785,2.51666642725468E-06,21.7367343903,0.9231427312
Position0,VNIR,3.0132927895,0.0088426303,20.5341873169,0.8247306347,0.1382724792,4.5637134462595E-06,21.751159668,0.9223743677
Position0,VNIR,3.0035562515,0.0087610604,20.5744342804,0.8260970116,0.1336324066,7.40843825042248E-06,21.7912769318,0.922411561
Position0,VNIR,3.0235536098,0.0087745786,20.5677394867,0.825271368,0.1359806806,3.76114621758461E-06,21.7881507874,0.9223099947
Position0,VNIR,3.0156240463,0.0086483052,20.6306915283,0.8264623284,0.1364464164,9.50181856751442E-07,21.8526630402,0.9218143225
Position0,VNIR,2.9872162342,0.0084932623,20.7092552185,0.8280033469,0.1352910995,1.21816992759705E-06,21.9251537323,0.922870338
Position0,VNIR,2.9953181744,0.0084246015,20.7445049286,0.8287237287,0.1359720826,6.0319434851408E-06,21.9687194824,0.9226492047
Position0,VNIR,3.0056540966,0.0082696872,20.8251113892,0.8288661242,0.1341065317,4.32180240750313E-06,22.0497303009,0.9216579795
Position0,VNIR,3.0061714649,0.0082605481,20.8299102783,0.8295890689,0.1321375519,4.53763641417027E-06,22.0537261963,0.9221723676
Position0,VNIR,3.0225372314,0.0081311353,20.8984870911,0.8298629522,0.1354522407,7.58608803153038E-06,22.1278762817,0.9216820598
Position0,VNIR,3.0132522583,0.0081307003,20.8987216949,0.8298567533,0.1338623911,3.15383076667786E-05,22.1290969849,0.9212526083
Position0,VNIR,3.0320401192,0.0080899866,20.9205226898,0.8294651508,0.1313842684,1.91612634807825E-05,22.1454410553,0.9206858873
Position0,VNIR,3.0775055885,0.0080140103,20.9615020752,0.8287707567,0.1344780624,1.29176769405603E-05,22.1908473969,0.9204647541
Position0,VNIR,3.0655193329,0.007919508,21.0130195618,0.8280683756,0.1339401007,1.5987316146493E-05,22.2420902252,0.9194655418
Position0,VNIR,3.059078455,0.0076503367,21.1631946564,0.8291490674,0.1332099438,2.7818838134408E-05,22.3928279877,0.9198129773
Position0,VNIR,3.0654103756,0.007525478,21.2346611023,0.829598248,0.1346076876,3.27648594975471E-05,22.4734382629,0.9197588563
Position0,VNIR,3.0869059563,0.0076156873,21.1829090118,0.8277153373,0.136019215,6.27129338681698E-06,22.4159412384,0.9192342758
Position0,VNIR,3.0845010281,0.007846782,21.0530853271,0.8268208504,0.1348380446,2.09314748644829E-06,22.2811603546,0.9200052619
Position0,VNIR,3.0903248787,0.0080443118,20.9451122284,0.8270959258,0.1367851496,9.16048884391785E-06,22.1754493713,0.9211130738
Position0,VNIR,3.1084518433,0.0083109476,20.8034934998,0.8251028657,0.1369391084,4.12040390074253E-06,22.0254116058,0.9215273261
Position0,VNIR,3.0986533165,0.0086027887,20.6536083221,0.8242049813,0.1361366361,2.54414044320583E-06,21.8699035645,0.9207969904
Position0,VNIR,3.1524465084,0.0089447638,20.4843120575,0.8226120472,0.136068061,1.81805808097124E-05,21.6977767944,0.9210452437
Position0,VNIR,3.1421883106,0.0088372752,20.536819458,0.8236862421,0.1334917843,3.00444662570953E-06,21.7522964478,0.9217675328
Position0,VNIR,3.1470582485,0.0090246517,20.4456977844,0.8226664066,0.1347673088,3.68105247616768E-07,21.6583995819,0.9215007424
Position0,VNIR,3.1504991055,0.0094252741,20.2570610046,0.8202790022,0.1375522912,4.68571670353413E-06,21.4688587189,0.9223524332
Position0,VNIR,3.1342422962,0.0089504095,20.4815692902,0.8237951398,0.1347232461,3.22586856782436E-06,21.694065094,0.9226386547
Position0,VNIR,3.1299781799,0.0090505751,20.4332370758,0.8227556944,0.1357750148,7.64080323278904E-06,21.6414642334,0.9225696325
Position0,VNIR,3.134064436,0.0092641851,20.3319282532,0.8213093877,0.1394847333,2.27475538849831E-07,21.5444984436,0.9216845036
Position0,VNIR,3.1217081547,0.0092751104,20.3268089294,0.8217672706,0.1373964101,0.000007597,21.5388126373,0.9225544333
Position0,VNIR,3.1141498089,0.0090311049,20.4425907135,0.8247451186,0.1367785931,9.909737855196E-06,21.6532211304,0.9229813218
Position0,VNIR,3.1223526001,0.0096511999,20.1541881561,0.8207408786,0.1414011419,1.36047601699829E-05,21.3678188324,0.9225492477
Position0,VNIR,3.0983431339,0.0095025534,20.2215976715,0.8223587871,0.137404725,3.42540442943573E-06,21.4288825989,0.9228219986
Position0,VNIR,3.059491396,0.0093280813,20.3020782471,0.8240343928,0.1361603886,5.355104804039E-08,21.5152339935,0.9228131175
Position0,VNIR,3.0480129719,0.0095720934,20.1899318695,0.8228433728,0.1384406984,6.2515027821064E-06,21.3964614868,0.9226776958
Position0,VNIR,3.0296227932,0.0096881865,20.1375751495,0.8232601285,0.1341548115,1.61118805408478E-07,21.3444023132,0.9234672189
Position0,VNIR,3.0295231342,0.0096684936,20.1464118958,0.8236810565,0.1347564459,3.24053689837456E-05,21.3517589569,0.923411727
Position0,VNIR,3.0274529457,0.0093959598,20.2705917358,0.8245515227,0.1386293471,4.15812246501446E-06,21.4810943604,0.9236383438
Position0,VNIR,3.0259292126,0.0092793731,20.3248138428,0.8250267506,0.1354335248,3.30549664795399E-06,21.5325775146,0.9231220484
Position0,VNIR,3.0300018787,0.0091721583,20.3752861023,0.8250459433,0.1353209913,1.67638063430786E-07,21.5832290649,0.922862947
Position0,VNIR,3.0710062981,0.0091949357,20.3645133972,0.8231944442,0.1388550252,1.58462207764387E-05,21.5756759644,0.9222400188
Position0,VNIR,3.0784528255,0.0088953273,20.5083808899,0.8250312805,0.1346794069,3.28570604324341E-06,21.7181606293,0.9222212434
Position0,VNIR,3.0643100739,0.0082403347,20.8405513763,0.828920126,0.1343950629,1.07621308416128E-05,22.0603637695,0.9215092063
Position0,VNIR,3.1219308376,0.0087884674,20.5608673096,0.8250395656,0.1367677152,8.86968336999416E-06,21.7755870819,0.9214604497
Position0,VNIR,3.0974106789,0.0092542646,20.3365802765,0.8219737411,0.1368881613,2.51855235546827E-05,21.5462322235,0.9201793075
Position0,VNIR,3.0884273052,0.0090549504,20.4311389923,0.8240026236,0.1353490502,1.9018305465579E-05,21.6444377899,0.9212388992
Position0,VNIR,3.0899055004,0.0088556502,20.527797699,0.8236830235,0.1369201243,1.25626102089882E-05,21.7509059906,0.9215811491
Position0,VNIR,3.1022179127,0.0088423584,20.5343208313,0.8209475875,0.1378041059,2.4513341486454E-05,21.7588043213,0.9204986691
Position0,VNIR,3.0543849468,0.0085125845,20.6993865967,0.8228025436,0.1375376284,3.07920854538679E-05,21.9284896851,0.9204440713
Position0,VNIR,3.0701577663,0.0080137718,20.9616298676,0.8254186511,0.1427294761,5.17652370035648E-06,22.2001914978,0.921431601
Position0,VNIR,3.0519475937,0.0074954149,21.2520427704,0.8284008503,0.1386485994,4.15625981986523E-06,22.4934864044,0.9225930572
Position0,VNIR,3.0254704952,0.0073787766,21.3201560974,0.831006825,0.1379619241,1.40978954732418E-06,22.5647563934,0.9232541919
Position0,VNIR,3.0516295433,0.0074285869,21.2909393311,0.8309586048,0.1401945055,2.49827280640602E-07,22.540681839,0.9236029983
Position0,VNIR,3.0414106846,0.0073092291,21.3612861633,0.8304414749,0.1387509704,4.17348928749561E-06,22.6057910919,0.9225614071
Position0,VNIR,3.0274219513,0.0072247558,21.4117698669,0.8312488198,0.136103332,8.7544322013855E-08,22.6599235535,0.9228987098
Position0,VNIR,3.0462298393,0.007300409,21.3665294647,0.8315082192,0.1391077936,8.19354318082333E-06,22.6168403625,0.9235492349
Position0,VNIR,3.0285174847,0.0072659897,21.3870544434,0.830888629,0.1371566057,2.65194103121757E-07,22.629989624,0.9226261973
Position0,VNIR,3.0335321426,0.0073641692,21.3287620544,0.8304668665,0.1352557987,7.33323395252228E-06,22.574464798,0.9226545095
Position0,VNIR,3.0459802151,0.0072995061,21.3670654297,0.8313616514,0.1389094293,3.85218299925327E-06,22.6136379242,0.9232078195
Position0,VNIR,3.0299572945,0.0073164888,21.3569736481,0.8300457597,0.1371839345,0.000001048,22.6031112671,0.9223077893
Position0,VNIR,3.0357422829,0.0072928309,21.3710403442,0.8309391141,0.1358417422,5.38327731192112E-06,22.6126060486,0.92245996
Position0,VNIR,3.0517063141,0.0073175081,21.3563690186,0.8303511739,0.1402745396,2.52807512879372E-06,22.6079826355,0.9224571586
Position0,VNIR,3.0478961468,0.0072857249,21.3752727509,0.8305271268,0.1366067678,1.1068768799305E-06,22.6232528687,0.9216638207
Position0,VNIR,3.0683782101,0.007303644,21.36460495,0.8307665586,0.1339279264,7.96793028712273E-06,22.6070785522,0.9232177734
Position0,VNIR,3.0720796585,0.0073556965,21.3337612152,0.8296905756,0.1392783225,2.65948474407196E-05,22.5780754089,0.9222486019
Position0,VNIR,3.0737826824,0.0073066414,21.362821579,0.8307516575,0.1380612105,6.04637898504734E-06,22.6032028198,0.9227653146
Position0,VNIR,3.0738632679,0.0072392211,21.4030818939,0.831641376,0.1350779235,1.09430402517319E-07,22.6436233521,0.9231542349
Position0,VNIR,3.1340918541,0.0073124911,21.3593482971,0.8322840333,0.1346240044,3.43518331646919E-06,22.6001319885,0.924495399
Position0,VNIR,3.1127762794,0.0071441834,21.4604740143,0.8330790401,0.1365139037,3.69735062122345E-07,22.7003116608,0.9246949553
Position0,VNIR,3.11723876,0.0070013041,21.5482120514,0.8348664641,0.1321143508,7.34254717826843E-06,22.7929382324,0.9250410199
Position0,VNIR,3.095433712,0.0067635952,21.6982250214,0.8368796706,0.1309559643,3.42058483511209E-05,22.9518318176,0.925072372
Position0,VNIR,3.1188313961,0.0069237659,21.5965766907,0.8359852433,0.1362112164,0.000016703,22.845703125,0.9240431786
Position0,VNIR,3.1102368832,0.0068674763,21.6320266724,0.8367856145,0.1356254369,1.11325643956661E-05,22.8829574585,0.9248277545
Position0,VNIR,3.1446933746,0.0068406616,21.6490192413,0.8377207518,0.1338835955,9.93511639535427E-06,22.899969101,0.9252175093
Position0,VNIR,3.1335158348,0.0068732146,21.6284008026,0.8374350071,0.1353096515,1.66473910212517E-07,22.8803100586,0.924885571
Position0,VNIR,3.1125929356,0.0067762122,21.6901302338,0.8381291628,0.1333054602,0.00000262,22.9386634827,0.9255426526
Position0,VNIR,3.1612281799,0.0068094111,21.6689033508,0.837749362,0.1337402314,1.47831160575151E-05,22.9268417358,0.9247452021
Position0,VNIR,3.1256682873,0.0066519566,21.7705059052,0.8380897045,0.1332910061,1.2329313904047E-05,23.0248680115,0.9246983528
Position0,VNIR,3.0991251469,0.0066907499,21.7452526093,0.8371391296,0.133316949,2.95066274702549E-06,22.9984264374,0.9239051342
Position0,VNIR,3.1367168427,0.0069044032,21.6087379456,0.8351631165,0.1348610818,1.66415702551603E-05,22.8673591614,0.9238187075
Position0,VNIR,3.0849180222,0.00695448,21.5773563385,0.8333987594,0.134261921,4.55137342214584E-05,22.8337268829,0.922781229
Position0,VNIR,3.1108176708,0.0071170595,21.4769935608,0.8316060305,0.1345495582,6.60610385239124E-06,22.7277965546,0.9240621924
Position0,VNIR,3.1208503246,0.0073020482,21.3655548096,0.8292919397,0.1389261037,9.79751348495483E-07,22.6223468781,0.9247179031
Position0,VNIR,3.1591181755,0.007385748,21.3160552979,0.8286352158,0.1376352608,6.12949952483177E-06,22.5661373138,0.9243103862
Position0,VNIR,3.1386983395,0.0073419041,21.3419132233,0.829507947,0.1366011649,1.30012631416321E-06,22.5892105103,0.9254770279
Position0,VNIR,3.1759316921,0.0074393232,21.2846660614,0.8276981711,0.1403306723,3.55299562215805E-07,22.5344657898,0.9241710901
Position0,VNIR,3.1800942421,0.0076601328,21.1576385498,0.8255944848,0.1374405175,3.53530049324036E-06,22.4019470215,0.9234218597
Position0,VNIR,3.1929109097,0.007790748,21.0842094421,0.8254969716,0.1375464797,7.19912350177765E-07,22.3286590576,0.9236488938
Position0,VNIR,3.1962342262,0.0077642039,21.0990314484,0.8269799352,0.1398770809,0.000000021,22.3441963196,0.9237759709
Position0,VNIR,3.1625390053,0.007675271,21.1490631104,0.8287331462,0.1381657869,5.6019052863121E-07,22.3926277161,0.9234022498
Position0,VNIR,3.1699166298,0.0076755728,21.148891449,0.8301016092,0.1375721097,2.52155587077141E-07,22.3883666992,0.9243084192
Position0,VNIR,3.151487112,0.0076659108,21.1543636322,0.8312760592,0.138115719,6.73439353704453E-06,22.4027729034,0.9238762259
Position0,VNIR,3.150914669,0.0076833633,21.144487381,0.8311700225,0.1357276589,5.05812931805849E-05,22.3865203857,0.922739327
